Item Id,Item URI,Title,Subject,Description,Dublin Core:Creator,Source,Dublin Core:Publisher,Dublin Core:Date,Dublin Core:Contributor,Dublin Core:Rights,Relation,Dublin Core:Format,Dublin Core:Language,Dublin Core:Type,Dublin Core:Identifier,Dublin Core:Coverage,Item Type Metadata:Text,Item Type Metadata:Transcription,Item Type Metadata:Local URL,Item Type Metadata:Original Format,Item Type Metadata:Physical Dimensions,Item Type Metadata:From,Item Type Metadata:To,Item Type Metadata:Number of Attachments,Item Type Metadata:URL,Item Type Metadata:Birth Date,Item Type Metadata:Birthplace,Item Type Metadata:Death Date,Item Type Metadata:Biographical Text,Item Type Metadata:Bibliography,Item Type Metadata:Journal Entry,Item Type Metadata:Footnotes,Item Type Metadata:Location,PDF Text:Text,tags,file,itemType,collection,public,featured
22221,https://georgeeliotarchive.org/items/show/22221,Dorlcote Mill,Fictional Place,"Dorlcote Mill^^The ""Mill on the Floss"". ""And this is Dorlcote Mill . . . Even in this leafless time of departing February it is pleasant to look at—perhaps the chill damp season adds a charm to the trimly kept, comfortable dwelling-house, as old as the elms and chestnuts that shelter it from the northern blast. The stream is brimful now, and lies high in this little withy plantation, and half drowns the grassy fringe of the croft in front of the house."" It had been the property of the Tullivers for five generations, but Mr. Tulliver loses it as a result of his many law-suits. When it then passes into the hands of Lawyer Wakem, his enemy, Mr. Tulliver continues as manager. When it is purchased by Guest & Co. some years after Mr. Tulliver's death, Tom Tulliver becomes its manager and it is from the Mill that Maggie rescues Tom in her row boat before both are drowned in the swollen Floss. A mill on the Trent (the ""Floss"") a short distance north of Gainsborough has been claimed as the original of Dorlcote Mill, but the description does not fit this, although it does fit, with considerable exactness, an old mill near George Eliot's childhood home at Griff. It is probably that she had this second mill in mind and moved it, in the novel, to the Trent, i.e. the ""Floss"". (See Olcott, George Eliot, pp. 76-7.) The description of some parts of the house, the attic, at least, was taken form George Eliot's childhood home, Griff House. (See Andrews, Bygone Warwickshire, p. 266).",,The Mill on the Floss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22157,https://georgeeliotarchive.org/items/show/22157,Danish Street,Fictional Place,Danish Street^^Street in St. Ogg's where Mr. Hyndmarsh has his grocery.,,The Mill on the Floss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
21781,https://georgeeliotarchive.org/items/show/21781,Basset,Fictional Place,Basset^^Parish in which the Mosses live.,,The Mill on the Floss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
23450,https://georgeeliotarchive.org/items/show/23450,"""Shall I, Wasting in Despair"" (Real)",Real Name,"A song which Stephen Guest sings. The words were written by George Wither, 1617. The original setting, by a seventeenth century coposer is given in Chappell's Popular Music of the Olden Time.",,The Mill on the Floss,,,,,,,,,,,"""Shall I, Wasting in Despair"" (Real)",,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
23273,https://georgeeliotarchive.org/items/show/23273,Purcell's Songs (Real),Real Name,Lucy Deane's favourites among the songs sung by Stephen Guest.,,The Mill on the Floss,,,,,,,,,,,Purcell's Songs (Real),,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22921,https://georgeeliotarchive.org/items/show/22921,"""Masaniello, Duet In"" (Real)",Real Name,"Duet which Stephen Guest and Philip Wakem sing. ""Masaniello"" is the name given in England to D. F. E. Auber's opera ""La mette de Portici"".",,The Mill on the Floss,,,,,,,,,,,"""Masaniello, Duet In"" (Real)",,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22882,https://georgeeliotarchive.org/items/show/22882,"""Maid of Artois"" (Real)",Real Name,Music which Stephen Guest brings to Lucy Dean. An opera by W. M. Balfe.,,The Mill on the Floss,,,,,,,,,,,"""Maid of Artois"" (Real)",,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22837,https://georgeeliotarchive.org/items/show/22837,"""Love in Her Eyes Sits Playing"" (Real)",Real Name,A song which Philip Wakem sings for Maggie Tulliver. A song from Handel's Acis and Galatea; the words are by John Gay.,,The Mill on the Floss,,,,,,,,,,,Love in Her Eyes Sits Playing (Real),,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22769,https://georgeeliotarchive.org/items/show/22769,"""Let Us Take The Road"" (Real)",Real Name,"A song from the ""Beggar's Opera"" sung by Lucy Deane, Philip Wakem, and Stephen Guest.",,The Mill on the Floss,,,,,,,,,,,"""Let Us Take The Road"" (Real)",,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22599,https://georgeeliotarchive.org/items/show/22599,"""Hust, Ye Pretty Warbling Choir"" (Real)",Real Name,"One of the tunes played by Uncle Pullett's musical snuffbox. An air from Handel's masque or pastoral opera, ""Acis and Galatea"", composed about 1720. The words of the greater part, including this song, are by John Gay.",,The Mill on the Floss,,,,,,,,,,,"""Hush, Ye Pretty Warbling Choir"" (Real)",,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22457,https://georgeeliotarchive.org/items/show/22457,"""Graceful Consort"" (Real)",Real Name,"A song from ""The Creation"" which Lucy Deane and Stephen Guest sing. ""Graceful consort at they side,"" a duet from ""The Creation"" by Haydn (1732-1809).",,The Mill on the Floss,,,,,,,,,,,"""Graceful Consort (Real)",,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22114,https://georgeeliotarchive.org/items/show/22114,"""Creation"" (Real)",Real Name,"Lucy Deane and Stephen Guest sing several of the songs from the ""Creation"". An oratorio by Haydn (1732-1809).",,The Mill on the Floss,,,,,,,,,,,"""Creation"" (Real)",,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
21806,https://georgeeliotarchive.org/items/show/21806,"""Begone, Dull Care"" (Real)",Real Name,"A popular song, the words of which were suggested by a sixteenth century song, while the music was derived from the ""Queen's Jig.""",,The Mill on the Floss,,,,,,,,,,,"""Begone, Dull Care"" (Real)",,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
23811,https://georgeeliotarchive.org/items/show/23811,York (Real),Real Place,"York (Real)^^The town to which Maggie Tulliver goes after she leaves Stephen Guest. The ancient walled city of York, capital of Yorkshir, is about 42 miles northwest of Gainsborough (the ""St. Ogg's"" where Maggie Tulliver lived.)",,The Mill on the Floss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
23437,https://georgeeliotarchive.org/items/show/23437,Scarborough (Real),Real Place,Scarborough (Real)^^The place to which Lucy Deane goes with Stephen Guest's sisters. Scarborough is a popular coast resort in Yorkshire.,,The Mill on the Floss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
23045,https://georgeeliotarchive.org/items/show/23045,Newcastle (Real),Real Place,"Newcastle (Real)^^Newcastle-upon-Tyne, the county town of Northumberland, situated about nine miles from the mouth of the Tyne.",,The Mill on the Floss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22498,https://georgeeliotarchive.org/items/show/22498,Guest & Co.,Fictional Place,"A prosperous firm in St. Ogg's, owning ships and mills, with a banking concern attached. Lucy Deane's father is a member of the firm, and Tom Tulliver is employed there after his father's failure.",,The Mill on the Floss,,,,,,,,,,,Guest & Co.,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22469,https://georgeeliotarchive.org/items/show/22469,Grattan,Character Name,"A lad who shot his mother by accident, and who is befriended by Dr. Kenn.",,The Mill on the Floss,,,,,Grattan,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22423,https://georgeeliotarchive.org/items/show/22423,Gibson,Character Name,A schoolmate of Tom Tulliver's.,,The Mill on the Floss,,,,,Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22387,https://georgeeliotarchive.org/items/show/22387,Garnett,Character Name,An acquaintance of Mr. Tulliver's.,,The Mill on the Floss,,,,,Garnett,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22380,https://georgeeliotarchive.org/items/show/22380,Gadsby,Character Name,One of Mr. Riley's acquaintances.,,The Mill on the Floss,,,,,Gadsby,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22307,https://georgeeliotarchive.org/items/show/22307,Fibb's End,Fictional Place,Fibb's End,,The Mill on the Floss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22203,https://georgeeliotarchive.org/items/show/22203,Dix,Character Name,A miller whose dispute with Mr. Tulliver about a dam is settled by arbitration.,,The Mill on the Floss,,,,,Dix,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
21819,https://georgeeliotarchive.org/items/show/21819,Beorl,Character Name,"The father of Ogg, the patron saint of St. Ogg's.",,The Mill on the Floss,,,,,Beorl,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
23792,https://georgeeliotarchive.org/items/show/23792,"Woodcock, Mr.",Character Name,An admirer of the Countess Czerlaski.,,The Sad Fortunes of the Reverend Amos Barton,,,,,"Woodcock, Mr.",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
23640,https://georgeeliotarchive.org/items/show/23640,"Tozer, Mr.",Character Name,An old gardener in Shepperton.,,The Sad Fortunes of the Reverend Amos Barton,,,,,"Tozer, Mr.",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
23619,https://georgeeliotarchive.org/items/show/23619,"Tomms, Mr. Jacob",Character Name,A young tailor of Shepperton.,,The Sad Fortunes of the Reverend Amos Barton,,,,,"Tomms, Mr. Jacob",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
23515,https://georgeeliotarchive.org/items/show/23515,"Spratt, Mr.",Character Name,"Master of the Shepperton Workhouse. In the lists of originals prepared in Nuneaton after the publication of the Scenes of Clerical Life, a Mr. Hackett was given as the original of Mr. Spratt. (See Olcott, George Eliot, p. 14.)",,The Sad Fortunes of the Reverend Amos Barton,,,,,"Spratt, Mr.",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
23456,https://georgeeliotarchive.org/items/show/23456,"Short, Mrs.",Character Name,The landlady of Camp Villa. A Mrs. Fitchett is said to have been the original of Mrs. Short.,,The Sad Fortunes of the Reverend Amos Barton,,,,,"Short, Mrs.",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
23291,https://georgeeliotarchive.org/items/show/23291,"Radborough, Dean of",Character Name,An acquaintance of the Countess Czerlaski's.,,The Sad Fortunes of the Reverend Amos Barton,,,,,"Radborough, Dean of",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
23263,https://georgeeliotarchive.org/items/show/23263,"Pugh, Mr.",Character Name,"The young curate of Whittlecombe who has ""neat, black whiskers, and a pale complexion.""",,The Sad Fortunes of the Reverend Amos Barton,,,,,"Pugh, Mr.",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
23228,https://georgeeliotarchive.org/items/show/23228,"Porter, Lady",Character Name,The lady in whose family the Countess Czerlaski had been a governess.,,The Sad Fortunes of the Reverend Amos Barton,,,,,"Porter, Lady",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
23177,https://georgeeliotarchive.org/items/show/23177,"Phipps, Mrs.",Character Name,The wife of the Milby banker.,,The Sad Fortunes of the Reverend Amos Barton,,,,,"Phipps, Mrs.",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
23173,https://georgeeliotarchive.org/items/show/23173,"Phipps, Miss",Character Name,The unattractive daughter of the Milby banker. Perhaps the same as the Miss Phipps in Janet's Repentance.,,The Sad Fortunes of the Reverend Amos Barton,,,,,"Phipps, Miss",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
23138,https://georgeeliotarchive.org/items/show/23138,"Parry, Mr.",Character Name,Amos Barton's predecessor at Shepperton; a popular preacher.,,The Sad Fortunes of the Reverend Amos Barton,,,,,"Parry, Mr.",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
23099,https://georgeeliotarchive.org/items/show/23099,"Organist, Shepperton",Character Name,Original: Richard Stratton.,,The Sad Fortunes of the Reverend Amos Barton,,,,,"Organist, Shepperton",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22730,https://georgeeliotarchive.org/items/show/22730,"Landor, Mrs.",Character Name,Wife of the Milby attorney.,,The Sad Fortunes of the Reverend Amos Barton,,,,,"Landor, Mrs.",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22653,https://georgeeliotarchive.org/items/show/22653,"Johns, Rev. Mr.",Character Name,"Of Gun Street Chapel. Possibly William Johns (1771-1845), a Unitarian minister, author and teacher. He taught in Manchester for thirty years.",,The Sad Fortunes of the Reverend Amos Barton,,,,,"Johns, Rev. Mr.",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22623,https://georgeeliotarchive.org/items/show/22623,"Jackson, Miss",Character Name,"Mrs. Barton's maiden aunt, who had withdrawn herself and her income from the Barton home after a slight ""tiff"" with Amos.",,The Sad Fortunes of the Reverend Amos Barton,,,,,"Jackson, Miss",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22510,https://georgeeliotarchive.org/items/show/22510,"Hackit, Mrs.",Character Name,"A sharp-tongued, very kind-hearted and benevolent woman with the courage of her opinions. ""Mrs. Hackit declines cream; she has so long abstained from it with an eye to the weekly buttermoney, that abstinence, wedded to habit, has begotten aversion. She is a thin woman with a chronic liver-complaint, which would have secured her Mr. Pilgrim's entire regard and unreserved good word, even if he had not been in awe of her tongue, which was as sharp as his own lancet. She has brought her knitting—no frivolous fancy knitting, but a substantial woollen stocking; the click-click of her knitting-needles is the running accompaniment to all her conversation, and in her utmost enjoyment of spoiling a friend's self-satisfaction, she was never known to spoil a stocking."" Although, in her blunt way, she tells Mr. Barton of her disapproval when he allows the Countess to quarter herself on him, she is a true friend to him and his family and a great help to him and Milly in their time of trouble. She is present at Milly's death. The original of Mrs. Hackit was Mrs. Robert Evans, George Eliot's mother. Mrs. Evans was an intimate friend of Mrs. Emma Gwyther (""Milly Barton"") and the picture of Mrs. Hackit's relation to Milly Barton is true except in the detail of her being with Milly during Milly's last illness, as Mrs. Evans ("" Mrs. Hackit "") died a few months before Mrs. Gwyther (""Milly""). (See Blind, George Eliot, p. 14; Cooke, George Eliot, p. 5, 281 ; Deakin, Early Life of George Eliot, p. 126.)",,The Sad Fortunes of the Reverend Amos Barton,,,,,"Hackit, Mrs.",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22509,https://georgeeliotarchive.org/items/show/22509,"Hackit, Mr.",Character Name,"Churchwarden at Shepperton; a farmer, ""a shrewd substantial man, whose advice about crops is always worth listening to, and who is too well-off to want to borrow money."" Some suggestions for the character of Mr. Hackit were taken from the personality of George Eliot's father, Robert Evans (See Blind, George Eliot, p. 13; Deakin, Early Life of George Eliot, p.126).",,The Sad Fortunes of the Reverend Amos Barton,,,,,"Hackit, Mr.",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22421,https://georgeeliotarchive.org/items/show/22421,"Gibbs, Miss Janet",Character Name,"Mrs. Patten's niece, ""a single lady of fifty, hwo has refused the most ineligible offers out of devotion to her aged aunt."" Nuneaton lists give her prototype variously as Miss Ibbetson, or Mrs. George Morris.",,The Sad Fortunes of the Reverend Amos Barton,,,,,"Gibbs, Miss Janet",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22376,https://georgeeliotarchive.org/items/show/22376,"Furness, Mr.",Character Name,"Curate; ""a tall young man, with blond hair and whiskers."" His prototype was the Rev. W. S. Bucknill, vicar of Burton-Hastings, near Nuneaton, 1844-73).",,The Sad Fortunes of the Reverend Amos Barton,,,,,"Furness, Mr.",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22342,https://georgeeliotarchive.org/items/show/22342,"Fudge, Poll",Character Name,"An insubordinate inmate of Shepperton workhouse. ""Poll Fudge--known to the magistracy of her county as Mary Higgins--a one-eyed woman, with a scarred and seamy face, the mosts notorious rebel in the workhouse, said to have once thrown her broth over the master's coat-tails.""",,The Sad Fortunes of the Reverend Amos Barton,,,,,"Fudge, Poll",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22341,https://georgeeliotarchive.org/items/show/22341,"Fudge, Master",Character Name,"Poll's small son, ""most inveterate in ill-behavior during service time.""",,The Sad Fortunes of the Reverend Amos Barton,,,,,"Fudge, Master",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
