"Item Id","Item URI","Dublin Core:Title","Dublin Core:Subject","Dublin Core:Description","Dublin Core:Creator","Dublin Core:Source","Dublin Core:Publisher","Dublin Core:Date","Dublin Core:Contributor","Dublin Core:Rights","Dublin Core:Relation","Dublin Core:Format","Dublin Core:Language","Dublin Core:Type","Dublin Core:Identifier","Dublin Core:Coverage","Item Type Metadata:Text","Item Type Metadata:Transcription","Item Type Metadata:Local URL","Item Type Metadata:Original Format","Item Type Metadata:Physical Dimensions","Item Type Metadata:From","Item Type Metadata:To","Item Type Metadata:Number of Attachments","Item Type Metadata:URL","Item Type Metadata:Birth Date","Item Type Metadata:Birthplace","Item Type Metadata:Death Date","Item Type Metadata:Biographical Text","Item Type Metadata:Bibliography","Item Type Metadata:Journal Entry","Item Type Metadata:Footnotes","Item Type Metadata:Location","PDF Text:Text",tags,file,itemType,collection,public,featured
29292,https://georgeeliotarchive.org/items/show/29292,Gadsmere,"Fictional Place","Gadsmere^^Grandcourt's place in a coal mining district where Mrs. Glasher and her children live for several years. In his will he leaves it to Gwendolen as her place of residence. ""Imagine a rambling^^ patchy house^^ the best part built of grey stone^^ and red-tiled^^ a round tower jutting at one of the corners^^ the mellow darkness of its conical roof surmounted by a weather-cock making an agree able object either amidst the gleams and greenth of summer or the low-hanging clouds and snowy branches of winter; the ground shady with spreading trees: a great cedar flourishing on one side^^ backward some Scotch firs on a broken bank where the roots hung naked^^ and beyond^^ a rookery: on the other side a pool overhung with bushes^^ where the water-fowl fluttered and screamed: all around^^ a vast meadow which might be called a park^^ bordered by an old plantation and guarded by stone lodges which looked like little prisons. Outside the gate the country^^ once entirely rural and lovely^^ now black with coal-mines.""",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/22382,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29291,https://georgeeliotarchive.org/items/show/29291,"Green Arbour","Fictional Place","Green Arbour^^The spot in Cardell Chase where the Archery Club meets for a roving archery match.",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/22473,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29290,https://georgeeliotarchive.org/items/show/29290,"High Cross","Fictional Place","High Cross^^A well-known point in Cardell Chase.",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/22561,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29289,https://georgeeliotarchive.org/items/show/29289,"King's Topping","Fictional Place","King's Topping^^An estate of the Mallingers which had been in the family for centuries.",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/22687,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29288,https://georgeeliotarchive.org/items/show/29288,Leubronn,"Fictional Place","Leubronn^^The continental resort where Gwendolen Harleth gambles and attracts the attention of Daniel Deronda. In her picture of Leubronn^^ Geroge Eliot may have had in mind Homburg^^ where the sight of a young woman gambling once suggested to her that incident in Gwendolen Harleth's career.",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/22773,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29287,https://georgeeliotarchive.org/items/show/29287,"Blackfriars Bridge","Real Place","Blackfriars Bridge",,"<em>Daniel Deronda</em>",,,,,`,,,Text,https://georgeeliotarchive.org/items/show/22808,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29286,https://georgeeliotarchive.org/items/show/29286,Brompton,"Real Place",Brompton,,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/22810,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29285,https://georgeeliotarchive.org/items/show/29285,Chelsea,"Real Place",Chelsea,,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/22811,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29284,https://georgeeliotarchive.org/items/show/29284,"Crystal Palace","Real Place","Crystal Palace",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/22812,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29283,https://georgeeliotarchive.org/items/show/29283,"Grosvenor Place","Real Place","Grosvenor Place",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/22815,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29282,https://georgeeliotarchive.org/items/show/29282,"Grosvenor Square","Real Place","Grosvenor Square",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/22816,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29281,https://georgeeliotarchive.org/items/show/29281,Holborn,"Real Place",Holborn,,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/22818,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29280,https://georgeeliotarchive.org/items/show/29280,"Kew Bridge","Real Place","Kew Bridge",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/22819,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29279,https://georgeeliotarchive.org/items/show/29279,"Kew Gardens","Real Place","Kew Gardens",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/22820,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29278,https://georgeeliotarchive.org/items/show/29278,Knightsbridge,"Real Place",Knightsbridge,,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/22821,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29277,https://georgeeliotarchive.org/items/show/29277,Lambeth,"Real Place",Lambeth,,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/22822,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29276,https://georgeeliotarchive.org/items/show/29276,"National Gallery","Real Place","National Gallery",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/22824,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29275,https://georgeeliotarchive.org/items/show/29275,"Park Lane","Real Place","Park Lane",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/22825,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29274,https://georgeeliotarchive.org/items/show/29274,Putney,"Real Place",Putney,,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/22826,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29273,https://georgeeliotarchive.org/items/show/29273,"Regent Street","Real Place","Regent Street",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/22827,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29272,https://georgeeliotarchive.org/items/show/29272,"Richmond Bridge","Real Place","Richmond Bridge",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/22828,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29271,https://georgeeliotarchive.org/items/show/29271,"Rotten Row","Real Place","Rotten Row",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/22829,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29270,https://georgeeliotarchive.org/items/show/29270,"Thames (River)","Real Place","Thames (River)",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/22830,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29269,https://georgeeliotarchive.org/items/show/29269,"Meunier's^^ Madame","Fictional Place","Meunier's Madame^^A school.",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/22958,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29268,https://georgeeliotarchive.org/items/show/29268,"Monk's Topping","Fictional Place","Monk's Topping^^An estate of the Mallingers^^ which came from a grant under Henry the English.",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/22998,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29267,https://georgeeliotarchive.org/items/show/29267,Nuttingwood,"Fictional Place","Nuttingwood^^Place where old Mrs. Vulcany lives.",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/23062,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29266,https://georgeeliotarchive.org/items/show/29266,"Obere Strasse","Fictional Place","Obere Strasse^^Street in Leubronn in which is located Mr. Wiener's shop where Gwendolen Harleth pawns her necklace.",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/23071,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29265,https://georgeeliotarchive.org/items/show/29265,Offendene,"Fictional Place","Offendene^^House near Wanchester where Gwendolen Harleth lives with her mother^^ and where she returns after her husband's death. ""The house was but just large enough to be called a mansion^^ and was moderately rented^^ having no manor attached to it^^ and being rather difficult to let with its sombre furniture and faded upholstery. But inside and outside it was what no beholder could suppose to be inhabited by retired tradespeople."" ",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/23075,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29264,https://georgeeliotarchive.org/items/show/29264,Pennicote,"Fictional Place","Pennicote^^Parish of which Mr. Gascoigne is rector.",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/23156,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29263,https://georgeeliotarchive.org/items/show/29263,"Pennicote Church","Fictional Place","Pennicote Church",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/23157,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29262,https://georgeeliotarchive.org/items/show/29262,"Pennicote Rectory","Fictional Place","Pennicote Rectory^^Home of the Gascoigne family.",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/23158,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29261,https://georgeeliotarchive.org/items/show/29261,"Quetcham Hall","Fictional Place","Quetcham Hall^^The Arrowpoints' magnificent place.",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/23282,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29260,https://georgeeliotarchive.org/items/show/29260,Ryelands,"Fictional Place","Ryelands^^Grandcourt's estate where he and Gwendolen spend their honeymoon.",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/23366,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29259,https://georgeeliotarchive.org/items/show/29259,"Sawyer's Cottage","Fictional Place","Sawyer's Cottage^^A poor little house where it is porposed that Mrs. Davilow and her family live when her money is lost.",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/23430,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29258,https://georgeeliotarchive.org/items/show/29258,"Three Barns","Fictional Place","Three Barns^^Meeting place of the Wessex Hunt to which Gwendolen Harleth induces her cousin Rex to take her.",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/23590,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29257,https://georgeeliotarchive.org/items/show/29257,"Topping Abbey","Fictional Place","Topping Abbey^^Sir Hugo Mallinger's country place; ""one of the finest in England^^ at once historical^^ romantic^^ and home like; a picturesque architectural outgrowth from an abbey^^ which had still remnants of the old monastic trunk.""",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/23623,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29256,https://georgeeliotarchive.org/items/show/29256,"Vorstadt^^ The","Fictional Place","Vorstadt^^ The^^A suburban theatre in Vienna^^ where Mirah Cohen had sung.",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/23727,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29255,https://georgeeliotarchive.org/items/show/29255,Wanchester,"Fictional Place","Wanchester^^Town in Wessex near the home of Gwendolen Harleth.",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/23743,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29254,https://georgeeliotarchive.org/items/show/29254,Wessex,"Fictional Place","Wessex^^The part of England in which the principla scene of Daniel Deronda is laid^^ where the Gascoignes and Davilows and Gwendolen Harleth live.",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/23759,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29253,https://georgeeliotarchive.org/items/show/29253,"West Orchards","Fictional Place","West Orchards^^Constituency represented by Mr. Fenn.",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/23761,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29252,https://georgeeliotarchive.org/items/show/29252,"Whispering Stones","Fictional Place","Whispering Stones^^A point in Cardell Chase.",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/23767,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29251,https://georgeeliotarchive.org/items/show/29251,Hudson,"Character Name","Mrs. Grandcourt's maid.",,"<em>Daniel Deronda</em>",,,,,Hudson,,,Text,https://georgeeliotarchive.org/items/show/22596,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29250,https://georgeeliotarchive.org/items/show/29250,Leek,"Character Name",Farmer.,,"<em>Daniel Deronda</em>",,,,,Leek,,,Text,https://georgeeliotarchive.org/items/show/22758,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29249,https://georgeeliotarchive.org/items/show/29249,Mackworth,"Character Name","A visitor at Leubronn.",,"<em>Daniel Deronda</em>",,,,,Mackworth,,,Text,https://georgeeliotarchive.org/items/show/22877,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29248,https://georgeeliotarchive.org/items/show/29248,Marshall,"Character Name","Jeweller at Wanchester.",,"<em>Daniel Deronda</em>",,,,,Marshall,,,Text,https://georgeeliotarchive.org/items/show/22911,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29247,https://georgeeliotarchive.org/items/show/29247,Morteira,"Character Name","Family name of Princess Halm-Eberstein's mother.",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/23004,,Morteira,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29246,https://georgeeliotarchive.org/items/show/29246,Nash,"Character Name","A bone-setter.",,"<em>Daniel Deronda</em>",,,,,Nash,,,Text,https://georgeeliotarchive.org/items/show/23032,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29245,https://georgeeliotarchive.org/items/show/29245,Primrose,"Pet Name","Mr. Gascoigne's grey nag.",,"<em>Daniel Deronda</em>",,,,,Primrose,,,Text,https://georgeeliotarchive.org/items/show/23250,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29244,https://georgeeliotarchive.org/items/show/29244,Puller,"Character Name","A Cambridge student.",,"<em>Daniel Deronda</em>",,,,,Puller,,,Text,https://georgeeliotarchive.org/items/show/23266,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29243,https://georgeeliotarchive.org/items/show/29243,Quicksett,"Character Name","A Cambridge student.",,"<em>Daniel Deronda</em>",,,,,Quicksett,,,Text,https://georgeeliotarchive.org/items/show/23283,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29242,https://georgeeliotarchive.org/items/show/29242,Robinson,"Character Name","Attorney at Wanchester.",,"<em>Daniel Deronda</em>",,,,,Robinson,,,Text,https://georgeeliotarchive.org/items/show/23331,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29241,https://georgeeliotarchive.org/items/show/29241,Turvey,"Character Name","Sir Hugo Mallinger's valet.",,"<em>Daniel Deronda</em>",,,,,Turvey,,,Text,https://georgeeliotarchive.org/items/show/23694,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29240,https://georgeeliotarchive.org/items/show/29240,"""Clerical Gazette""",Item,"A church paper read by Mr. Gascoigne.",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/22050,,"""Clerical Gazette""",,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29239,https://georgeeliotarchive.org/items/show/29239,"""Family Tea-Table""",Item,"Periodical for which Kate Meyrick makes illustrations.",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/22271,,"""Family Tea-Table""",,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29238,https://georgeeliotarchive.org/items/show/29238,"""Freudvoll^^ Leidvoll^^ Gedan-Kenvoll""",Item,"One of Klesmer's own compositions^^ which he plays at the Arrowpoints'.",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/22367,,"""Freudvoll^^ Leidvoll^^ Gedan-Kenvoll""",,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29237,https://georgeeliotarchive.org/items/show/29237,"""Hearts and Diamonds""",Item,"A work for which Kate Meyrick designed the frontpiece.",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/22542,,"""Hearts and Diamonds""",,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29236,https://georgeeliotarchive.org/items/show/29236,"""Ode to Italy (O Patria Mia)""",Item,"""Ode to Italy"" which Mirah sings^^ set to the music of her old teacher^^ Joseph Leo. The ode by Count Giacomo Leopardi (1798-1837)^^ written 1818 and entitled All' Italia. The first line begins ""O patria mia"".",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/23073,,"""Ode to Italy (O Patria Mia)""",,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29235,https://georgeeliotarchive.org/items/show/29235,"""Philosophers'^^ The""",Item,"A club at the ""Hand and Banner"" frequented by Mordecai. ""Half a dozen men of various ages^^ from between twenty and thirty to fifty^^ all shabbily dressed^^ most of them with clay pipes in their mouths . . . This was the soberest of clubs . . . Certainly a company select of the select among poor men^^ being drawn together by a taste not prevalent even among the privileged heirs of learning and its institutions ; and not likely to amuse any gentle man in search of crime or low comedy."" The original of the ""Philosophers'"" was a philosophical club^^ meeting in Red Lion Square^^ to which G. H. Lewes once belonged. (See Blind^^ George Eliot^^ pp. 105^^ 268; also article by 6. H. Lewes in Fortnightly Review^^ vol. iv^^ p. 384.)",,"<em>Daniel Deronda</em>",,,,,,,,Text,https://georgeeliotarchive.org/items/show/23172,,"""Philosophers'^^ The""",,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
